StandID,INVYR,TRAIN
25071709010900_3,2004,train
22398393010497_1,2003,train
22398393010497_2,2003,train
29881808010497_2,2009,train
645308204126144_1,2020,train
273642395489998_1,2015,train
273642395489998_2,2015,train
273642395489998_3,2015,train
273642395489998_4,2015,train
558630742126144_1,2019,train
558630742126144_2,2019,train
558630742126144_3,2019,train
558630742126144_4,2019,train
216959268020004_1,2014,train
216959268020004_4,2014,train
216960172020004_1,2014,train
714229182290487_3,2020,train
48204012010497_1,2011,train
48204012010497_2,2011,train
48204012010497_3,2011,train
48204012010497_4,2011,train
24160723010900_1,2002,train
24160723010900_4,2002,train
24482771010900_1,2003,train
24482771010900_3,2003,train
24482771010900_4,2003,train
48206638010497_1,2011,train
48206638010497_2,2011,train
29881727010497_1,2009,train
29881727010497_2,2009,train
29881727010497_3,2009,train
48204479010497_1,2011,train
48204479010497_3,2011,train
48204479010497_4,2011,train
8605721010901_2,2006,train
24183014010900_3,2002,train
290008833489998_2,2015,train
290008833489998_3,2015,train
273642384489998_1,2015,train
273642384489998_4,2015,train
558630780126144_2,2019,train
216960724020004_1,2014,train
216960724020004_4,2014,train
22398949010497_2,2005,train
490388523126144_2,2018,train
22398583010497_2,2003,train
22398583010497_3,2003,train
29394996010497_1,2008,train
273643230489998_1,2015,train
273643230489998_2,2015,train
273643230489998_3,2015,train
273643230489998_4,2015,train
22398960010497_2,2005,train
22398960010497_3,2005,train
22398960010497_4,2005,train
24167614010900_1,2002,train
24167614010900_2,2002,train
24167614010900_3,2002,train
22398194010497_2,2002,train
22398194010497_3,2002,train
22398194010497_4,2002,train
29881564010497_2,2009,train
346864141489998_1,2016,train
22399166010497_3,2006,train
346864141489998_4,2016,train
22399292010497_3,2006,train
22399292010497_4,2006,train
645308919126144_2,2020,train
345935896489998_1,2016,train
345935896489998_2,2016,train
345935896489998_3,2016,train
345935896489998_4,2016,train
29395693010497_1,2008,train
29395693010497_2,2008,train
444202716489998_3,2017,train
22398859010497_1,2005,train
22398859010497_2,2005,train
22398859010497_3,2005,train
22398859010497_4,2005,train
29882807010497_2,2009,train
44540813020004_3,2013,train
24834929010900_4,2004,train
13052893010497_2,2005,train
13052893010497_3,2005,train
13052893010497_4,2005,train
12993100010497_4,2005,train
48202478010497_1,2011,train
48202478010497_2,2011,train
48202478010497_3,2011,train
48206050010497_1,2011,train
48206050010497_2,2011,train
48206050010497_3,2011,train
48206050010497_4,2011,train
645308716126144_4,2020,train
444202320489998_1,2017,train
24204728010900_1,2002,train
24204728010900_2,2002,train
24204728010900_4,2002,train
40220839010497_3,2010,train
22398710010497_1,2004,train
346864094489998_3,2016,train
412221451489998_4,2017,train
22398406010497_1,2003,train
22398406010497_3,2003,train
22398981010497_1,2005,train
22398981010497_2,2005,train
22398981010497_3,2005,train
22398981010497_4,2005,train
490388039126144_2,2018,train
29395673010497_3,2008,train
490388039126144_4,2018,train
273639950489998_1,2015,train
273639950489998_2,2015,train
13003271010497_3,2005,train
40220276010497_1,2010,train
30852443020004_1,2012,train
30852443020004_3,2012,train
22398874010497_1,2005,train
22398874010497_2,2005,train
22398874010497_3,2005,train
345935691489998_3,2016,train
22398248010497_4,2002,train
216961521020004_1,2014,train
216961521020004_2,2014,train
216961521020004_3,2014,train
30763617020004_1,2012,train
30763617020004_2,2012,train
30763617020004_3,2012,train
30763617020004_4,2012,train
22954684010497_1,2007,train
22954684010497_3,2007,train
22954684010497_4,2007,train
22398979010497_2,2005,train
22398979010497_3,2005,train
22398979010497_4,2005,train
412222505489998_1,2017,train
412222505489998_2,2017,train
412222505489998_3,2017,train
412222505489998_4,2017,train
645308918126144_1,2020,train
645308918126144_2,2020,train
645308918126144_3,2020,train
645308918126144_4,2020,train
12967289010497_1,2005,train
12967289010497_2,2005,train
12967289010497_3,2005,train
40220175010497_2,2010,train
25071903010900_4,2004,train
412221031489998_2,2017,train
412221031489998_3,2017,train
412221031489998_4,2017,train
30763914020004_1,2012,train
30763914020004_2,2012,train
30763914020004_3,2012,train
30763914020004_4,2012,train
22399224010497_1,2006,train
22399224010497_2,2006,train
22399224010497_3,2006,train
22399224010497_4,2006,train
645308900126144_1,2020,train
645308900126144_2,2020,train
645308900126144_3,2020,train
645308900126144_4,2020,train
238861428489998_1,2014,train
22954446010497_3,2007,train
345933347489998_3,2016,train
24477957010900_1,2003,train
24477957010900_2,2003,train
484819236489998_2,2018,train
22399070010497_2,2005,train
40220119010497_1,2010,train
40220119010497_4,2010,train
40220297010497_2,2010,train
40220297010497_4,2010,train
8648137010901_3,2006,train
8648137010901_4,2006,train
22933115010497_2,2008,train
558629691126144_2,2019,train
30852538020004_3,2012,train
8631764010901_3,2006,train
8631764010901_4,2006,train
48204971010497_1,2011,train
30764835020004_1,2012,train
30764835020004_2,2012,train
30764835020004_3,2012,train
30764835020004_4,2012,train
29395520010497_2,2008,train
44542148020004_1,2013,train
44542148020004_4,2013,train
22398782010497_1,2004,train
22398782010497_2,2004,train
22398782010497_4,2004,train
22954799010497_4,2007,train
174763336020004_1,2013,train
645308785126144_1,2020,train
645308785126144_2,2020,train
645308785126144_3,2020,train
645308785126144_4,2020,train
44541547020004_1,2013,train
44541547020004_2,2013,train
216960754020004_1,2014,train
216960754020004_2,2014,train
216960754020004_3,2014,train
216960754020004_4,2014,train
273639958489998_1,2015,train
273639958489998_2,2015,train
273639958489998_3,2015,train
48204518010497_1,2011,train
48204518010497_2,2011,train
48204518010497_3,2011,train
238861231489998_2,2014,train
238861231489998_3,2014,train
48204686010497_1,2011,train
48204686010497_2,2011,train
48204686010497_3,2011,train
48204686010497_4,2011,train
216958553020004_4,2014,train
22399138010497_1,2006,train
22399138010497_3,2006,train
22399138010497_4,2006,train
24482278010900_1,2003,train
24482278010900_3,2003,train
29883518010497_1,2009,train
558629636126144_2,2019,train
558629636126144_3,2019,train
174763660020004_1,2013,train
174763660020004_3,2013,train
174763660020004_4,2013,train
24839001010900_3,2004,train
24839001010900_4,2004,train
216958721020004_1,2014,train
216961693020004_1,2014,train
216961693020004_2,2014,train
216961693020004_4,2014,train
645308205126144_4,2020,train
48205110010497_4,2011,train
24522629010900_2,2003,train
8604281010901_3,2006,train
8644086010901_1,2006,train
8644086010901_2,2006,train
8644086010901_3,2006,train
48203101010497_1,2011,train
48203101010497_2,2011,train
48203101010497_3,2011,train
290008729489998_4,2015,train
12993736010497_3,2005,train
412222238489998_2,2017,train
412222238489998_4,2017,train
24484062010900_1,2003,train
24484062010900_2,2003,train
24484062010900_3,2003,train
24484062010900_4,2003,train
13055193010497_4,2005,train
412222190489998_4,2017,train
290008734489998_1,2015,train
290008734489998_2,2015,train
290008734489998_3,2015,train
290008734489998_4,2015,train
40220889010497_3,2010,train
714229398290487_4,2020,train
24477151010900_1,2003,train
24477151010900_2,2003,train
24477151010900_3,2003,train
24477151010900_4,2003,train
238861295489998_4,2014,train
30764778020004_1,2012,train
30764778020004_2,2012,train
30764778020004_3,2012,train
30763894020004_1,2012,train
30763894020004_3,2012,train
345934178489998_1,2016,train
8647911010901_3,2006,train
345934178489998_4,2016,train
40220424010497_1,2010,train
40220424010497_2,2010,train
40220424010497_3,2010,train
40220424010497_4,2010,train
216958927020004_2,2014,train
216958927020004_4,2014,train
24537422010900_1,2003,train
22399084010497_1,2005,train
22399084010497_2,2005,train
22399084010497_3,2005,train
22399084010497_4,2005,train
22398785010497_2,2004,train
22931146010497_1,2008,train
22931146010497_4,2008,train
645308554126144_1,2020,train
29883352010497_2,2009,train
29883352010497_4,2009,train
345934950489998_1,2016,train
345934950489998_3,2016,train
30764263020004_2,2012,train
30764263020004_3,2012,train
30764263020004_4,2012,train
48206733010497_1,2011,train
22933187010497_3,2008,train
490388204126144_1,2018,train
490388204126144_2,2018,train
490388204126144_3,2018,train
22398799010497_1,2004,train
216961571020004_1,2014,train
216961571020004_2,2014,train
216961571020004_3,2014,train
48203105010497_1,2011,train
48203105010497_2,2011,train
48203105010497_3,2011,train
48203105010497_4,2011,train
290008569489998_3,2015,train
273642717489998_2,2015,train
12969073010497_3,2005,train
48205247010497_3,2011,train
48205247010497_4,2011,train
490388282126144_4,2018,train
645308441126144_1,2020,train
24502332010900_2,2003,train
290008974489998_3,2015,train
290008974489998_4,2015,train
22398210010497_1,2002,train
645308616126144_2,2020,train
22954349010497_4,2007,train
273640398489998_2,2015,train
273640398489998_4,2015,train
22933132010497_1,2008,train
484819199489998_2,2018,train
48206537010497_3,2011,train
48206537010497_4,2011,train
48206445010497_1,2011,train
48206445010497_3,2011,train
490388473126144_4,2018,train
24496621010900_2,2003,train
24496621010900_3,2003,train
24496621010900_4,2003,train
345936021489998_3,2016,train
345936021489998_4,2016,train
40220704010497_1,2010,train
48206240010497_1,2011,train
484818983489998_2,2018,train
484818983489998_3,2018,train
484818983489998_4,2018,train
48206507010497_1,2011,train
48206507010497_2,2011,train
48206507010497_3,2011,train
48206507010497_4,2011,train
484819068489998_4,2018,train
24827166010900_1,2004,train
24827166010900_2,2004,train
24827166010900_3,2004,train
40220105010497_4,2010,train
216961155020004_1,2014,train
444202286489998_2,2017,train
22827689010497_1,2007,train
22827689010497_2,2007,train
22827689010497_3,2007,train
22827689010497_4,2007,train
48206551010497_2,2011,train
48206551010497_3,2011,train
48206551010497_4,2011,train
345935687489998_1,2016,train
345935687489998_4,2016,train
13023283010497_1,2005,train
13023283010497_2,2005,train
13023283010497_3,2005,train
13023283010497_4,2005,train
216958820020004_4,2014,train
13062038010497_1,2005,train
13062038010497_3,2005,train
13062038010497_4,2005,train
290008565489998_1,2015,train
290008565489998_3,2015,train
290008565489998_4,2015,train
22398759010497_1,2004,train
22398527010497_1,2003,train
22398527010497_2,2003,train
22398527010497_3,2003,train
22398527010497_4,2003,train
29883217010497_3,2009,train
24481528010900_3,2003,train
24509895010900_1,2003,train
24509895010900_2,2003,train
24509895010900_3,2003,train
24509895010900_4,2003,train
48206611010497_1,2011,train
48206611010497_2,2011,train
48206611010497_3,2011,train
48206611010497_4,2011,train
490388372126144_2,2018,train
490388372126144_4,2018,train
22398505010497_1,2003,train
22398505010497_2,2003,train
22398505010497_3,2003,train
22398505010497_4,2003,train
44542944020004_3,2013,train
48205257010497_1,2011,train
48205257010497_2,2011,train
273641165489998_2,2015,train
174763659020004_2,2013,train
8649647010901_1,2006,train
8649647010901_2,2006,train
8649647010901_3,2006,train
8649647010901_4,2006,train
558629658126144_3,2019,train
29883224010497_4,2009,train
48204252010497_1,2011,train
48204252010497_2,2011,train
48204252010497_3,2011,train
24182570010900_1,2002,train
24182570010900_2,2002,train
24182570010900_3,2002,train
22398678010497_1,2004,train
22398678010497_2,2004,train
22398678010497_3,2004,train
22398678010497_4,2004,train
48204755010497_1,2011,train
48204755010497_2,2011,train
48204755010497_3,2011,train
48204755010497_4,2011,train
24203073010900_2,2002,train
24203073010900_4,2002,train
48205699010497_3,2011,train
22398436010497_1,2003,train
22398436010497_2,2003,train
24184569010900_4,2002,train
13023123010497_1,2005,train
13023123010497_2,2005,train
13023123010497_3,2005,train
13023123010497_4,2005,train
22398747010497_1,2004,train
22398747010497_3,2004,train
484819108489998_3,2018,train
714229323290487_4,2020,train
30764876020004_2,2012,train
22399221010497_2,2006,train
29882727010497_3,2009,train
714229412290487_1,2020,train
714229412290487_3,2020,train
40220683010497_1,2010,train
40220683010497_3,2010,train
40220683010497_4,2010,train
24467269010900_1,2003,train
44540557020004_3,2013,train
48203559010497_1,2011,train
48203559010497_2,2011,train
48203559010497_3,2011,train
48203559010497_4,2011,train
174763305020004_1,2013,train
174763305020004_2,2013,train
174763305020004_3,2013,train
558629487126144_1,2019,train
558629487126144_3,2019,train
558629487126144_4,2019,train
22398191010497_1,2002,train
22398191010497_2,2002,train
412220900489998_3,2017,train
412220900489998_4,2017,train
645308769126144_2,2020,train
645308769126144_3,2020,train
22827666010497_1,2007,train
22827666010497_3,2007,train
22398612010497_2,2003,train
22398612010497_3,2003,train
29882825010497_3,2009,train
714229247290487_2,2020,train
29395611010497_4,2008,train
24168902010900_1,2002,train
24168902010900_3,2002,train
40220376010497_3,2010,train
40220376010497_4,2010,train
714229386290487_1,2020,train
714229386290487_2,2020,train
714229386290487_3,2020,train
714229386290487_4,2020,train
193209212020004_1,2005,train
193209212020004_2,2005,train
193209212020004_3,2005,train
193209212020004_4,2005,train
174763508020004_3,2013,train
174763508020004_4,2013,train
24174610010900_1,2002,train
22954776010497_1,2007,train
22954776010497_3,2007,train
22398441010497_3,2003,train
290008406489998_1,2015,train
290008406489998_2,2015,train
8603058010901_1,2006,train
8603058010901_2,2006,train
8603058010901_3,2006,train
8603058010901_4,2006,train
714229254290487_1,2020,train
714229254290487_4,2020,train
48205423010497_2,2011,train
48205423010497_3,2011,train
48205423010497_4,2011,train
22399253010497_2,2006,train
22399255010497_4,2006,train
48206769010497_1,2011,train
48206769010497_2,2011,train
48206769010497_3,2011,train
48206769010497_4,2011,train
25095869010900_2,2004,train
25095869010900_3,2004,train
25067276010900_1,2004,train
484818908489998_2,2018,train
24130280010900_1,2002,train
24130280010900_2,2002,train
24130280010900_4,2002,train
29882622010497_1,2009,train
558629472126144_3,2019,train
48205866010497_1,2011,train
48205866010497_2,2011,train
48205866010497_3,2011,train
48205866010497_4,2011,train
30764214020004_1,2012,train
30764214020004_2,2012,train
30764214020004_3,2012,train
30764214020004_4,2012,train
30852619020004_1,2012,train
30852619020004_2,2012,train
30852619020004_3,2012,train
22398492010497_2,2003,train
174763855020004_3,2013,train
8613652010901_1,2006,train
8613652010901_3,2006,train
8613652010901_4,2006,train
22398520010497_1,2002,train
22398520010497_2,2002,train
174763785020004_1,2013,train
22398593010497_4,2003,train
29882883010497_1,2009,train
490387855126144_1,2018,train
490387855126144_2,2018,train
490387855126144_3,2018,train
29395724010497_4,2008,train
22398346010497_4,2002,train
22827520010497_2,2007,train
48203613010497_1,2011,train
48203613010497_3,2011,train
48203613010497_4,2011,train
30852428020004_1,2012,train
30852428020004_2,2012,train
30852428020004_3,2012,train
40220519010497_1,2010,train
40220519010497_3,2010,train
24536541010900_4,2003,train
22827466010497_3,2007,train
216961472020004_1,2014,train
48206606010497_1,2011,train
48206606010497_2,2011,train
25096348010900_4,2004,train
273641558489998_1,2015,train
273641558489998_2,2015,train
273641558489998_3,2015,train
273641558489998_4,2015,train
216958704020004_1,2014,train
216958704020004_2,2014,train
216958704020004_3,2014,train
216958704020004_4,2014,train
22398984010497_1,2005,train
22398984010497_4,2005,train
40220311010497_1,2010,train
40220311010497_2,2010,train
40220311010497_3,2010,train
40220311010497_4,2010,train
22933256010497_1,2008,train
22933256010497_2,2008,train
22933256010497_3,2008,train
22933256010497_4,2008,train
346864421489998_1,2016,train
346864421489998_2,2016,train
346864421489998_3,2016,train
346864421489998_4,2016,train
22398865010497_1,2005,train
22398865010497_3,2005,train
22398865010497_4,2005,train
40220597010497_1,2010,train
40220597010497_3,2010,train
40220597010497_4,2010,train
40403470010497_3,2010,train
174763507020004_1,2013,train
174763507020004_3,2013,train
714229410290487_4,2020,train
40220739010497_1,2010,train
40220739010497_2,2010,train
40220739010497_3,2010,train
40220739010497_4,2010,train
40403436010497_1,2010,train
40403436010497_3,2010,train
40403436010497_4,2010,train
22827604010497_2,2007,train
22827604010497_4,2007,train
174763861020004_2,2013,train
174763861020004_4,2013,train
30764269020004_3,2012,train
30764269020004_4,2012,train
484819437489998_2,2018,train
484819437489998_3,2018,train
484819437489998_4,2018,train
216958669020004_1,2014,train
216958669020004_2,2014,train
216958669020004_3,2014,train
216958669020004_4,2014,train
22954436010497_1,2007,train
22954436010497_2,2007,train
22954436010497_3,2007,train
193209225020004_1,2007,train
193209225020004_2,2007,train
193209225020004_3,2007,train
193209225020004_4,2007,train
22398983010497_4,2005,train
290008704489998_1,2015,train
290008704489998_2,2015,train
290008704489998_3,2015,train
48204653010497_1,2011,train
48204653010497_2,2011,train
48204653010497_4,2011,train
29883089010497_3,2009,train
29883089010497_4,2009,train
24844205010900_1,2004,train
216960204020004_2,2014,train
48206230010497_4,2011,train
22827657010497_2,2007,train
22827657010497_3,2007,train
22827657010497_4,2007,train
29395547010497_1,2008,train
29883211010497_2,2009,train
29883211010497_4,2009,train
346864465489998_3,2016,train
44540802020004_2,2013,train
24465727010900_4,2003,train
345934013489998_1,2016,train
8633064010901_4,2006,train
24869629010900_1,2004,train
24869629010900_2,2004,train
24869629010900_4,2004,train
345936370489998_1,2016,train
345936370489998_4,2016,train
30764471020004_2,2012,train
24479417010900_1,2003,train
24479417010900_2,2003,train
24479417010900_3,2003,train
24479417010900_4,2003,train
29882525010497_4,2009,train
12965572010497_4,2005,train
48204630010497_1,2011,train
48204630010497_2,2011,train
48204630010497_3,2011,train
48204630010497_4,2011,train
29883523010497_2,2009,train
29883523010497_3,2009,train
645308277126144_2,2020,train
13018349010497_3,2005,train
22398508010497_4,2003,train
24534537010900_3,2003,train
30764330020004_1,2012,train
30764330020004_2,2012,train
30764330020004_3,2012,train
30764330020004_4,2012,train
48203254010497_2,2011,train
48203254010497_3,2011,train
48203254010497_4,2011,train
24842721010900_1,2004,train
24842721010900_2,2004,train
24842721010900_3,2004,train
24842721010900_4,2004,train
40220764010497_2,2010,train
40220764010497_4,2010,train
22398837010497_3,2004,train
22398837010497_4,2004,train
8632713010901_2,2006,train
8614672010901_3,2006,train
558629490126144_1,2019,train
558629490126144_2,2019,train
22399265010497_1,2006,train
22399265010497_3,2006,train
22399265010497_4,2006,train
22398268010497_1,2002,train
22398268010497_2,2002,train
22398268010497_3,2002,train
22398268010497_4,2002,train
40220422010497_3,2010,train
40220422010497_4,2010,train
412223056489998_2,2017,train
714229400290487_3,2020,train
24478062010900_1,2003,train
24478062010900_2,2003,train
24478062010900_4,2003,train
12983238010497_4,2005,train
412221495489998_1,2017,train
412221495489998_3,2017,train
412221495489998_4,2017,train
48206364010497_1,2011,train
48206364010497_2,2011,train
48206364010497_3,2011,train
22398976010497_3,2005,train
22398976010497_4,2005,train
48206677010497_1,2011,train
48206677010497_3,2011,train
48206677010497_4,2011,train
22827603010497_1,2007,train
22398748010497_4,2004,train
13219899010497_2,2004,train
13219899010497_3,2004,train
216960780020004_4,2014,train
40220667010497_2,2010,train
40220667010497_3,2010,train
48202603010497_1,2011,train
48202603010497_2,2011,train
48202603010497_3,2011,train
24158154010900_1,2002,train
24158154010900_2,2002,train
30764562020004_3,2012,train
238861159489998_2,2014,train
238861159489998_3,2014,train
22398371010497_1,2002,train
22398371010497_2,2002,train
22398371010497_4,2002,train
29395634010497_2,2008,train
412221760489998_1,2017,train
13010748010497_1,2005,train
13010748010497_3,2005,train
13010748010497_4,2005,train
44543650020004_1,2013,train
44543650020004_4,2013,train
24172101010900_1,2002,train
24172101010900_2,2002,train
24172101010900_3,2002,train
24172101010900_4,2002,train
22398957010497_1,2005,train
22398957010497_2,2005,train
22398957010497_3,2005,train
22398957010497_4,2005,train
273640369489998_1,2015,train
273640369489998_2,2015,train
273640369489998_3,2015,train
273640369489998_4,2015,train
48205244010497_3,2011,train
412223242489998_1,2017,train
412223242489998_2,2017,train
22827572010497_2,2007,train
444202325489998_3,2017,train
193209141020004_4,2007,train
24834286010900_1,2004,train
24834286010900_2,2004,train
24834286010900_4,2004,train
24850339010900_2,2004,train
24850339010900_4,2004,train
444202517489998_3,2017,train
22954555010497_1,2007,train
22954555010497_2,2007,train
22954555010497_3,2007,train
22954555010497_4,2007,train
216958743020004_1,2014,train
216958743020004_2,2014,train
216958743020004_3,2014,train
216958743020004_4,2014,train
558630914126144_1,2019,train
490388172126144_3,2018,train
490388172126144_4,2018,train
13196361010497_2,2004,train
13196361010497_3,2004,train
13196361010497_4,2004,train
48206453010497_2,2011,train
48206453010497_4,2011,train
290008975489998_4,2015,train
24161169010900_1,2002,train
24161169010900_2,2002,train
24161169010900_3,2002,train
24161169010900_4,2002,train
8603953010901_1,2006,train
8603953010901_2,2006,train
8603953010901_4,2006,train
29883265010497_1,2009,train
193209119020004_3,2005,train
48204447010497_4,2011,train
490388392126144_2,2018,train
490388392126144_4,2018,train
22398241010497_1,2002,train
22398241010497_2,2002,train
22398241010497_3,2002,train
22398241010497_4,2002,train
48203118010497_1,2011,train
48203118010497_2,2011,train
48203118010497_3,2011,train
48203118010497_4,2011,train
22399270010497_3,2006,train
22399270010497_4,2006,train
346864252489998_4,2016,train
22398263010497_3,2002,train
22398908010497_2,2005,train
22398908010497_3,2005,train
22398908010497_4,2005,train
40403415010497_1,2010,train
40403415010497_2,2010,train
40403415010497_3,2010,train
40403415010497_4,2010,train
30764261020004_2,2012,train
8644353010901_4,2006,train
24480264010900_1,2003,train
24480264010900_2,2003,train
24480264010900_3,2003,train
24480264010900_4,2003,train
44541031020004_1,2013,train
44541031020004_3,2013,train
44541031020004_4,2013,train
345936073489998_1,2016,train
22398284010497_4,2002,train
490388246126144_1,2018,train
490388246126144_2,2018,train
490388246126144_3,2018,train
22933257010497_1,2008,train
22933257010497_2,2008,train
22933257010497_3,2008,train
22933257010497_4,2008,train
48206668010497_1,2011,train
48206668010497_2,2011,train
48206668010497_3,2011,train
48206668010497_4,2011,train
48206214010497_1,2011,train
48206214010497_2,2011,train
48206667010497_1,2011,train
48206667010497_2,2011,train
48206667010497_3,2011,train
44543312020004_3,2013,train
44543312020004_4,2013,train
30852403020004_3,2012,train
345933902489998_1,2016,train
44540879020004_1,2013,train
44540879020004_3,2013,train
29395510010497_2,2008,train
22954670010497_2,2007,train
22954670010497_4,2007,train
48206721010497_1,2011,train
48206721010497_3,2011,train
29882899010497_4,2009,train
22399074010497_3,2005,train
558630966126144_4,2019,train
24506532010900_2,2003,train
44542410020004_3,2013,train
44542410020004_4,2013,train
290009002489998_2,2015,train
290009002489998_3,2015,train
24149614010900_1,2002,train
24149614010900_4,2002,train
40220660010497_1,2010,train
40220660010497_3,2010,train
558629605126144_1,2019,train
22828661010497_2,2007,train
24478447010900_1,2003,train
24478447010900_2,2003,train
24478447010900_3,2003,train
24478447010900_4,2003,train
22399011010497_1,2005,train
290008809489998_3,2015,train
273642712489998_4,2015,train
174763582020004_3,2013,train
30763537020004_4,2012,train
29882626010497_2,2009,train
40403603010497_2,2010,train
22954509010497_1,2007,train
22954509010497_2,2007,train
22954509010497_4,2007,train
24210735010900_1,2002,train
24210735010900_2,2002,train
24210735010900_3,2002,train
22398620010497_3,2003,train
22398620010497_4,2003,train
22398975010497_1,2005,train
22398975010497_2,2005,train
22398975010497_3,2005,train
22398944010497_4,2005,train
22954478010497_1,2007,train
22954478010497_4,2007,train
29883173010497_1,2009,train
48203608010497_1,2011,train
48203608010497_2,2011,train
48203608010497_3,2011,train
48203608010497_4,2011,train
174763929020004_2,2013,train
22398619010497_3,2003,train
22398619010497_4,2003,train
48205351010497_1,2011,train
48205351010497_2,2011,train
48205351010497_3,2011,train
48205351010497_4,2011,train
22398562010497_2,2003,train
22954472010497_1,2007,train
22954472010497_2,2007,train
22954472010497_3,2007,train
22954472010497_4,2007,train
444202715489998_1,2017,train
444202715489998_2,2017,train
444202715489998_3,2017,train
444202715489998_4,2017,train
40220378010497_2,2010,train
40220378010497_4,2010,train
30852628020004_2,2012,train
30852628020004_3,2012,train
30852628020004_4,2012,train
22398904010497_1,2005,train
22398904010497_2,2005,train
22398904010497_3,2005,train
24191159010900_1,2002,train
24191159010900_2,2002,train
24191159010900_3,2002,train
24191159010900_4,2002,train
22954455010497_3,2007,train
22398432010497_1,2003,train
22398432010497_2,2003,train
22398432010497_3,2003,train
22398432010497_4,2003,train
30764137020004_3,2012,train
22954616010497_1,2007,train
22954616010497_3,2007,train
22931094010497_1,2008,train
238861322489998_1,2014,train
29882901010497_1,2009,train
216958737020004_2,2014,train
216961408020004_1,2014,train
714229409290487_2,2020,train
22954503010497_1,2007,train
22954503010497_2,2007,train
22954503010497_3,2007,train
22954503010497_4,2007,train
22398630010497_1,2003,train
22398630010497_2,2003,train
22398630010497_3,2003,train
22398630010497_4,2003,train
22954785010497_1,2006,train
444202161489998_4,2017,train
490388366126144_1,2018,train
490388366126144_2,2018,train
490388366126144_4,2018,train
490388371126144_1,2018,train
30763965020004_1,2012,train
30763965020004_2,2012,train
30763965020004_3,2012,train
30763965020004_4,2012,train
30852627020004_1,2012,train
30852627020004_2,2012,train
30852627020004_3,2012,train
22398534010497_2,2003,train
22398534010497_3,2003,train
13027182010497_2,2005,train
48202708010497_3,2011,train
48202708010497_4,2011,train
48206351010497_1,2011,train
48206351010497_3,2011,train
48206351010497_4,2011,train
29882693010497_2,2009,train
29882693010497_4,2009,train
29394880010497_2,2008,train
273641707489998_2,2015,train
193209269020004_1,2007,train
13205354010497_1,2005,train
22399037010497_2,2005,train
22399037010497_4,2005,train
558629456126144_1,2019,train
29883300010497_3,2009,train
558629456126144_4,2019,train
645308792126144_2,2020,train
174763770020004_2,2013,train
174763770020004_3,2013,train
174763771020004_2,2013,train
174763771020004_4,2013,train
22933110010497_2,2008,train
484819188489998_4,2018,train
22398336010497_3,2002,train
25074592010900_1,2004,train
22398348010497_3,2002,train
22827564010497_1,2007,train
22827564010497_3,2007,train
22827564010497_4,2007,train
24830461010900_4,2004,train
558629211126144_2,2019,train
12987852010497_4,2005,train
22399022010497_1,2005,train
48206380010497_1,2011,train
48206380010497_4,2011,train
273640678489998_1,2015,train
273640678489998_3,2015,train
40220528010497_3,2010,train
346863986489998_3,2016,train
29883315010497_4,2009,train
290008771489998_1,2015,train
290008771489998_3,2015,train
22398930010497_4,2005,train
48203622010497_1,2011,train
48203622010497_2,2011,train
48203622010497_4,2011,train
30764069020004_4,2012,train
273640214489998_1,2015,train
273640214489998_3,2015,train
273640214489998_4,2015,train
444202158489998_3,2017,train
22399225010497_1,2006,train
22399225010497_2,2006,train
22399225010497_3,2006,train
22398781010497_1,2004,train
24169469010900_1,2002,train
24169469010900_4,2002,train
48203392010497_1,2011,train
48203392010497_2,2011,train
48203392010497_3,2011,train
48203392010497_4,2011,train
48205414010497_2,2011,train
29395586010497_1,2008,train
29395586010497_2,2008,train
29395586010497_3,2008,train
40220371010497_1,2010,train
40220371010497_2,2010,train
40220371010497_3,2010,train
40220371010497_4,2010,train
48204188010497_1,2011,train
48204188010497_3,2011,train
48204188010497_4,2011,train
48204890010497_1,2011,train
48204890010497_2,2011,train
48204890010497_3,2011,train
48204890010497_4,2011,train
30764541020004_2,2012,train
30764541020004_3,2012,train
44541563020004_1,2013,train
44541563020004_2,2013,train
44541563020004_4,2013,train
193208973020004_1,2007,train
12994209010497_2,2005,train
22398650010497_4,2004,train
24167452010900_1,2002,train
24167452010900_4,2002,train
29394870010497_1,2008,train
29394870010497_4,2008,train
40220141010497_4,2010,train
22399156010497_1,2006,train
22399156010497_2,2006,train
22399156010497_3,2006,train
22398357010497_1,2002,train
22398357010497_3,2002,train
22398357010497_4,2002,train
22398560010497_4,2003,train
22399136010497_1,2006,train
22399136010497_3,2006,train
30764477020004_3,2012,train
238861440489998_3,2014,train
40403537010497_1,2010,train
40403537010497_3,2010,train
24518635010900_1,2003,train
40220699010497_2,2010,train
40220699010497_3,2010,train
40220699010497_4,2010,train
22399230010497_3,2006,train
22399230010497_4,2006,train
22398907010497_3,2005,train
22398907010497_4,2005,train
216958215020004_2,2014,train
216958215020004_3,2014,train
216958215020004_4,2014,train
48203336010497_4,2011,train
24835104010900_4,2004,train
22931274010497_1,2008,train
22931274010497_3,2008,train
22931274010497_4,2008,train
22932958010497_3,2008,train
22932958010497_4,2008,train
24497410010900_1,2003,train
24497410010900_4,2003,train
273641645489998_2,2015,train
48205657010497_1,2011,train
48205657010497_2,2011,train
48205657010497_3,2011,train
48205657010497_4,2011,train
174763829020004_2,2013,train
24122543010900_1,2002,train
24122543010900_2,2002,train
24122543010900_3,2002,train
24122543010900_4,2002,train
